日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20230428,3911,Ａｉｍｉｎｇ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3912,モバイルファクトリー,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3913,ｓＭｅｄｉｏ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3914,ＪＩＧ－ＳＡＷ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3915,テラスカイ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3916,デジタル・インフォメーション・テクノロジー,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3917,アイリッジ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3918,ＰＣＩホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3920,アイビーシー,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3921,ネオジャパン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3922,ＰＲ　ＴＩＭＥＳ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3923,ラクス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20230428,3924,ランドコンピュータ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3925,ダブルスタンダード,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3926,オープンドア,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,3927,フーバーブレイン,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3928,マイネット,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3929,ソーシャルワイヤー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3930,はてな,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3931,バリューゴルフ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3932,アカツキ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,3933,チエル,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3934,ベネフィットジャパン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3935,エディア,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3936,グローバルウェイ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3937,Ｕｂｉｃｏｍホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3939,カナミックネットワーク,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3940,ノムラシステムコーポレーション,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3941,レンゴー,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20230428,3943,大石産業,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学 ,-,-
20230428,3944,古林紙工,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学 ,-,-
20230428,3945,スーパーバッグ,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学 ,-,-
20230428,3946,トーモク,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20230428,3947,ダイナパック,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学 ,-,-
20230428,3948,光ビジネスフォーム,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学 ,-,-
20230428,3950,ザ・パック,プライム（内国株式）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20230428,3951,朝日印刷,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学 ,-,-
20230428,3953,大村紙業,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学 ,-,-
20230428,3954,昭和パックス,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学 ,-,-
20230428,3955,イムラ,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学 ,-,-
20230428,3961,シルバーエッグ・テクノロジー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3962,チェンジホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,3963,シンクロ・フード,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3964,オークネット,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3965,キャピタル・アセット・プランニング,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3967,エルテス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3968,セグエグループ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3969,エイトレッド,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3970,イノベーション,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3974,ティビィシィ・スキヤツト,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3976,シャノン,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3978,マクロミル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,3979,うるる,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3981,ビーグリー,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3983,オロ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3984,ユーザーローカル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3985,テモナ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3986,ビーブレイクシステムズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3987,エコモット,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3988,ＳＹＳホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3989,シェアリングテクノロジー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3990,ＵＵＵＭ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3991,ウォンテッドリー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3992,ニーズウェル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3994,マネーフォワード,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20230428,3995,ＳＫＩＹＡＫＩ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3996,サインポスト,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,3997,トレードワークス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,3998,すららネット,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,4004,レゾナック・ホールディングス,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20230428,4005,住友化学,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20230428,4008,住友精化,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20230428,4011,ヘッドウォータース,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,4012,アクシス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,4013,勤次郎,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,4014,カラダノート,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,4015,アララ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,4016,ＭＩＴホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,4017,クリーマ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,4019,スタメン,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,4020,ビートレンド,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230428,4021,日産化学,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20230428,4022,ラサ工業,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20230428,4023,クレハ,プライム（内国株式）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20230428,4025,多木化学,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
